CEP,lat,lon,Bairro
08460000,-23.0184399406,-47.213664683,Jardim Soares
03413040,-23.3846499747,-46.4578114473,Jardim Textil
05894250,-24.0099700533,-46.636,Jardim Macedônia
02873540,-23.6555500141,-46.753319733,Jardim Elisa Maria
04314000,-23.2852899724,-46.636,Vila Guarani (Z Sul)
04532082,-23.8389700345,-46.3185985839,Itaim Bibi
04617015,-23.6262229,-46.6659912,Campo Belo
05511000,-23.9587600489,-46.636,Butantã
04842045,-23.7415462,-46.6835288,Jardim Castro Alves
05511020,-23.1372399567,-47.0840730108,Butantã
04605000,-23.2497399658,-46.961353631,Campo Belo
04134020,-23.7882100291,-46.3739695695,Vila Gumercindo
01531040,-23.548,-46.6126342262,Aclimação
05630120,-23.1220299492,-47.1006646778,Vila Suzana
04536901,-23.6176600079,-46.7119878425,Jardim Europa
04164020,-23.548,-46.3689626187,Vila Moraes
03510010,-23.7190000232,-46.636,Vila Matilde
04050060,-23.7789400249,-46.3840816503,Mirandópolis
04523918,-23.6149600071,-46.7090425767,Indianópolis
04063000,-23.3157999762,-46.636,Indianópolis
03949013,-23.3307399732,-46.8729956765,São Mateus
02082030,-23.5788700117,-46.6696742078,Vila Isolina Mazzei
03345000,-23.3936499813,-46.804370996,Vila Regente Feijó
05127050,-23.9222200404,-47.0442137563,Parque São Domingos
08330500,-23.0354499476,-46.636,Cidade Satélite Santa Bárbara
05663030,-23.548,-46.1681937068,Paraisópolis
08210790,-24.0411100543,-46.636,Itaquera
02404020,-23.6195500122,-46.636,Santana
02855090,-23.4436899874,-46.5222145865,Jardim Carombé
04252040,-23.548,-46.3571815542,Sacomã
02116001,-23.548,-46.6011476882,Vila Maria
08290530,-23.0396799445,-46.0815047383,Itaquera
03658000,-23.5298443,-46.4966516,Vila Ré
04046500,-23.7785800277,-46.8875256509,Mirandópolis
05302060,-23.548,-47.0618853538,Vila Hamburguesa
04518051,-23.548,-46.9521251317,Jardim Novo Mundo
03986200,-23.548,-46.8805551942,Vila Alzira
04571110,-23.2513599672,-46.636,Cidade Monções
01528020,-23.5269399973,-46.658973069,Aclimação
04744060,-23.8628200374,-46.636,Santo Amaro
04913140,-23.548,-47.0213388616,Jardim Santa Edwiges (Capela do Socorro)
05125070,-23.1740499552,-46.2280807654,Parque São Domingos
02856020,-23.548,-46.7499817683,Jardim Princesa
04677050,-23.240199964,-46.9717602355,Jardim Ernestina
02266080,-23.6001100139,-46.6928436273,Vila Gustavo
02272070,-23.6009200068,-46.636,Jaçanã
04467160,-23.2635099655,-46.3256672196,Parque Primavera
02307030,-23.4914799872,-46.636,Tucuruvi
08062010,-23.548,-47.1523049938,Vila Monte Santo
03059900,-23.548,-46.6762519576,Belém
01034030,-23.5500700004,-46.636,Centro
03736050,-23.7477100278,-46.636,Vila Buenos Aires
01309030,-23.5363899905,-46.6486646493,Consolação
04829310,-23.2193199644,-46.636,Jardim das Imbuias
05602020,-23.1252699556,-46.636,Jardim Everest
03379100,-23.3886099803,-46.4621311752,Vila Olinda
02282000,-23.4927399941,-46.696279761,Jardim São Luís (Zona Norte)
03424010,-23.7121600253,-46.4569278678,Vila Carrão
05379080,-23.148939957,-46.636,Rio Pequeno
01004903,-23.548360001,-46.6363927031,Sé
05524110,-23.9601100484,-46.636,Ferreira
04524020,-23.6047551,-46.666986,Moema
03156001,-23.4146199777,-46.7814961094,Vila Prudente
05520200,-23.9597500451,-46.1868470568,Vila Sônia
02201002,-23.509299993,-46.5937845291,Vila Gustavo
05083060,-23.548,-47.0388141069,Alto da Lapa
04126030,-23.7872200316,-46.636,Vila Mariana
03408000,-23.7106300182,-46.8134031411,Chácara Santo Antônio (Zona Leste)
04812010,-23.2248099658,-46.2834517567,Jardim Ana Lúcia
02334020,-23.4849099866,-46.636,Água Fria
04813060,-23.2243599649,-46.9890391218,Jardim São Benedito
02224105,0,0,UNKNOWN
02205030,-23.5873300089,-46.6789027015,Jardim Neila
02431080,-23.473029988,-46.7177802013,Jardim do Colégio (Zona Norte)
03658040,-23.548,-46.4296350864,Vila Ré
04078908,-23.4979599921,-46.6905855843,Planalto Paulista
04709011,-23.548,-46.9747055041,Santo Amaro
05101240,-23.1771999565,-46.636,City América
05640902,-23.548,-46.763235456,Jardim Londrina
03106060,-23.6767900143,-46.636,Mooca
04563001,-23.2526199681,-46.3137879874,Cidade Monções
03734160,-23.548,-46.418835773,Vila Rui Barbosa
02266020,-23.4959799938,-46.6927454435,Vila Gustavo
05162120,-23.548,-47.048533476,Vila Jaguari
04125050,-23.548,-46.8966559692,Vila Firmiano Pinto
08031560,-23.0810799517,-46.1266654743,Vila Curuçá
03035080,-23.4236199835,-46.5003214465,Pari
05449050,-23.1407499557,-47.0802441676,Vila Madalena
03009015,-23.669860014,-46.636,Brás
04710900,-23.6311045,-46.6950974,Santo Amaro
05717240,-23.980900051,-46.1637758088,Vila Andrade
05435020,-23.1426399551,-47.0781824828,Sumarezinho
02080080,-23.548,-46.669477853,Vila Isolina Mazzei
05657225,-23.548,-46.7636281619,Jardim Vitória Régia
05630020,-23.9738800508,-46.636,Vila Suzana
05338150,-23.548,-47.0656160193,Vila Lageado
04132001,-23.3078799671,-46.3740677409,Saúde
03590170,-23.3658399761,-46.8347072299,Conjunto Habitacional Padre Manoel da Nóbrega
03077010,-23.4209199809,-46.4973761789,Tatuapé
02558080,-23.462049987,-46.636,Vila Prado
08220410,-23.548,-47.1752780611,Vila Campanela
02563001,-23.4613299901,-46.7305430134,Vila Santa Maria
05627001,-23.973610045,-46.636,Vila Sônia
05160060,-23.925910039,-47.04823895,Jaraguá
03124010,-23.6779600162,-46.636,Parque da Mooca
08420760,-24.0709000558,-47.2063996924,Jardim São Pedro
01233000,-23.5400799929,-46.6446394514,Santa Cecília
04254020,-23.8036900278,-46.9149166143,Vila Conde do Pinhal
04323120,-23.8122400283,-46.636,Vila do Encontro
04408110,-23.548,-46.9359261715,Americanópolis
02636000,-23.4579099867,-46.5377263141,Vila Santos
04606004,-23.548,-46.3104500171,Campo Belo
04344070,-23.6381313,-46.6455236,Jabaquara
03007060,-23.4262299817,-46.503168534,Brás
01014907,-23.548,-46.6367854092,Centro
01134050,-23.5526800037,-46.6411051298,Bom Retiro
08220770,-23.548,-47.1757689323,Jardim Itapemirim
03116900,-23.5098399934,-46.5943735825,Mooca
05398901,-23.6597800142,-46.5140660185,Jardim D'Abril
04618916,-23.6252200093,-46.636,Campo Belo
03338050,-23.7020800183,-46.4679235309,Jardim Anália Franco
04035001,-23.3188599751,-46.8859548399,Vila Mariana
04854220,-23.2077999613,-47.0071034169,Jardim Almeida Prado
03931050,-23.3331699696,-46.401655058,Jardim São José (São Mateus)
03623000,-23.5189741,-46.5170536,Vila Granada
02021901,-23.5276599973,-46.636,Santana
05180060,-23.1673899603,-46.636,Jaraguá
03112120,-23.4186699851,-46.636,Mooca
04321170,-23.548,-46.9240469428,Vila Parque Jabaquara
02925030,-23.43693998,-46.5148514162,Freguesia do Ó
04882040,-23.200329963,-46.636,Parque Florestal
04144900,-23.6018200093,-46.5772910433,Vila da Saúde
03128040,-23.548,-46.4934491572,Alto da Mooca
03434030,-23.3828499787,-46.8161520584,Vila Carrão
04280050,-23.8064800347,-46.636,Vila Nair
05410030,-23.9503900424,-47.0749426887,Pinheiros
05406000,-23.5564326,-46.6756328,Pinheiros
08310480,-24.0577600537,-46.636,Parque São Rafael
05283110,-23.158029954,-47.0613944742,Residencial Sol Nascente
08250490,-23.046429945,-46.636,Conjunto Residencial José Bonifácio
02268070,-23.548,-46.693039975,Parque Vitória
02542110,-23.6318800122,-46.636,Sítio do Mandaqui
04860210,-23.548,-47.0114231419,Jardim Guanabara
05842080,-23.548,-46.1470859771,Jardim Casablanca
03543090,-23.3740299813,-46.636,Vila Guilhermina
04016001,-23.7751600232,-46.8837949771,Vila Mariana
04951020,-23.1876399618,-46.2429052725,Cidade Ipava
08230430,-24.045520053,-47.1787141995,Vila Verde
01228901,-23.5570000049,-46.626182445,Santa Cecília
02129070,-23.548,-46.599478707,Vila Maria Alta
04563900,-23.6205400113,-46.715129462,Cidade Monções
04194280,-23.2982499722,-46.3635629684,Jardim São Savério
08290380,-23.548,-47.1902007331,Vila Carmosina
03962000,-23.766430026,-46.874271957,Cidade São Mateus
04433110,-23.548,-46.3304778181,Jardim Itapura
05821050,-23.548,-46.1496385443,Parque Santo Antônio
08430028,-23.5279406,-46.4280206,Jardim Santa Terezinha (Zona Leste)
02722140,-23.4549399831,-46.5344865187,Vila Siqueira (Zona Norte)
04805000,-23.2261599596,-46.2849243823,Parque Atlântico
02969050,-23.6641900128,-46.5092554207,Jardim São José (Zona Norte)
05325180,-23.1555999526,-46.636,Parque Continental
02409002,-23.4756399873,-46.5570668874,Vila Vitório Mazzei
04650000,-23.8519300347,-46.9675386877,Jardim Umuarama
02303080,-23.604160006,-46.574738484,Tucuruvi
03570150,-23.548,-46.4422997211,Parque Savoy City
04612041,-23.24883997,-46.3096646187,Vila Congonhas
04003041,-23.548,-46.8816351213,Paraíso
04565902,-23.6209000101,-46.636,Cidade Monções
05057100,-23.9154700399,-46.636,Vila Ipojuca
04812100,-23.8712800407,-46.2833535741,Jardim República
04620012,-23.2475799663,-46.3082901577,Campo Belo
03350005,-23.392839981,-46.636,Vila Invernada
05014010,-23.548,-46.2395673017,Perdizes
03406000,-23.3857299792,-46.8130104419,Chácara Califórnia
03176001,-23.4120999823,-46.4877549817,Alto da Mooca
02758020,-23.6444800117,-46.636,Vila Bancária Munhoz
04805310,-23.2258899642,-46.9873701391,Cidade Dutra
04671901,-23.6275600107,-46.7227871501,Vila Sofia
04829470,-23.21913996,-46.636,Jardim das Imbuias
03265040,-23.6932600161,-46.477544732,Vila Divina Pastora
04302090,-23.8089100302,-46.636,Parque Imperial
04312130,-23.810350027,-46.9221816002,Vila Guarani (Z Sul)
02863020,-23.548,-46.5208401278,Jardim Almanara
03427000,-23.3836599769,-46.8152684809,Vila Carrão
05101908,-23.4432399895,-46.636,Vila Fiat Lux
05126100,-23.173869961,-46.636,Parque São Domingos
02809050,-23.449179985,-46.528203289,Sítio Morro Grande
04083002,-23.3138199696,-46.636,Planalto Paulista
04182020,-23.3003199686,-46.3658210008,Jardim Santa Cruz (Sacomã)
03521010,-23.7201700222,-46.823809748,Vila Dalila
08161490,-23.0575899475,-46.636,Parque Santa Rita
05515060,-23.959120044,-46.636,Caxingui
03966050,-23.7669700303,-46.636,Cidade São Mateus
04321080,-23.8119700272,-46.9239487594,Vila Parque Jabaquara
08310600,-23.0380599447,-46.636,Jardim Vera Cruz(Zona Leste)
02214070,-23.5070499952,-46.636,Vila Medeiros
03357050,-23.548,-46.4659600151,Vila Formosa
02316060,-23.4894999941,-46.6998140788,Vila Nova Mazzei
02443000,-23.4712299846,-46.5522562852,Lauzane Paulista
05846270,-23.9971900467,-46.636,Jardim Casablanca
05451908,-23.6615800135,-46.7598974906,Vila Madalena
05095000,-23.1775599574,-46.636,Vila Anastácio
01454000,-23.5668100037,-46.636,Jardim Paulistano
05758060,-23.548,-47.1124457343,Jardim Pirajussara
04140900,-23.6016400058,-46.5774873981,Chácara Inglesa
03206040,-23.687140015,-46.636,Vila Alpina
04840370,-23.548,-46.2745177814,Conjunto Habitacional Brigadeiro Faria Lima
02246010,-23.5962400132,-46.6886220803,Vila Dom Pedro II
03565050,-23.724940022,-46.8290130491,Vila Santa Teresa (Zona Leste)
04001010,-23.3233599707,-46.8810460698,Paraíso
02130040,-23.5815700122,-46.636,Vila Maria Alta
04155060,-23.548,-46.9011720502,Vila Água Funda
04710050,-23.8587700342,-46.2969999751,Santo Amaro
03007040,-23.4263199861,-46.7687332857,Brás
03976100,-23.548,-46.8761372876,Jardim Sapopemba
04568010,-23.548,-46.9589974199,Brooklin Paulista
01307907,-23.548,-46.6484682976,Consolação
03031010,-23.6718400176,-46.636,Canindé
08253640,-23.0455299434,-47.1841138556,Conjunto Residencial José Bonifácio
03086030,-23.4203799865,-46.636,Parque São Jorge
02713000,-23.6405200155,-46.7369244268,Jardim das Graças
04542051,-23.5857225439,-46.6764534515,Itaim Bibi
04313220,-23.2853799653,-46.922476135,Vila Guarani (Z Sul)
04014020,-23.7749800252,-46.636,Vila Mariana
04369060,-23.8185400319,-46.3408844243,Vila Santa Catarina
04112070,-23.7847000258,-46.636,Vila Mariana
03074000,-23.5259576,-46.5632646,Vila Moreira
04087918,-23.4957999936,-46.636,Indianópolis
02043081,-23.520909994,-46.6064491692,Jardim São Paulo(Zona Norte)
04605002,-23.249649966,-46.3105481938,Campo Belo
02543000,-23.4639399897,-46.5443040756,Vila Celeste
05617901,-23.431719985,-46.636,Vila Progredior
01501020,-23.548,-46.6571077426,Centro
01009906,-23.5474599929,-46.636,Centro
03943040,-23.3315499721,-46.8721120983,Jardim Tietê
04378300,-23.2763799682,-46.3397063185,Vila Mascote
04002904,-23.5939000082,-46.636,Paraíso
04787020,-23.2275999627,-46.636,Jardim Santa Helena
03649040,-23.548,-46.4307150157,Vila Esperança
08421070,-23.548,-47.2064978736,Vila Cosmopolita
03551080,-23.3732199763,-46.445343161,Cidade Patriarca
02417140,-23.548,-46.7160130392,Jardim Paraíso
05743170,-23.548,-46.161615952,Jardim Jamaica
04038032,-23.3185899747,-46.8862493668,Vila Clementino
03377010,-23.3892399785,-46.8091815983,Chácara Belenzinho
08051040,-23.548,-47.1503414767,Limoeiro
05783906,-23.548,-46.7655916691,Jardim Umuarama
03977440,-23.548,-46.8771190504,Fazenda da Juta
04016003,-23.3208399764,-46.8837949776,Vila Mariana
05358130,-23.9433700472,-46.636,Vila Nova Alba
04533050,-23.8391500356,-46.636,Itaim Bibi
05783140,-23.9889100504,-46.636,Parque Flamengo
05388070,-23.548,-46.199609872,Vila Dalva
04303040,-23.809000031,-46.9207089721,São Judas
02860040,-23.6530300174,-46.5214291772,Vila Souza
04334040,-23.2821399659,-46.9260104522,Vila Fachini
02466040,-23.548,-46.5505873079,Imirim
08151670,-24.0366100519,-46.636,Jardim Campos
08490410,-24.0857500609,-47.2225986548,Conjunto Residencial Prestes Maia
04431170,-23.8277200298,-46.636,Jardim Selma
05527210,-23.9605600476,-46.636,Jardim Celeste
04561003,-23.2528899618,-46.636,Brooklin Paulista
03221300,-23.4075999844,-46.4828462092,Jardim Ângela (Zona Leste)
04115000,-23.3109399692,-46.89459429,Jardim Vila Mariana
05691010,-23.1167199491,-46.1655429678,Vila Tramontano
04351050,-23.548,-46.342749761,Vila Babilônia
03254130,-23.6916400219,-46.4793118845,Vila São Nicolau
02035030,-23.5741000045,-46.6644708987,Santana
04763170,-23.864890032,-46.636,Socorro
05058000,-23.548,-47.0368505931,Vila Ipojuca
08011710,-24.0116800481,-46.1301997924,Jardim Alto Pedroso
05540070,-23.548,-46.1842944924,Conjunto Residencial Butantã
04842120,-23.215629958,-46.636,Jardim Castro Alves
04241000,-23.2938399728,-46.636,São João Clímaco
03520020,-23.3759199793,-46.8237115709,Vila Dalila
03206010,-23.548,-46.4842206585,Vila Alpina
04747140,-23.2327299666,-46.2920912012,Santo Amaro
03133000,-23.416689985,-46.4927619351,Vila Prudente
04060000,-23.3160699731,-46.3830017175,Planalto Paulista
03129020,-23.548,-46.7787471895,Vila Prudente
02302120,-23.548,-46.5748366587,Vila Paulicéia
03613020,-23.548,-46.4357219627,Vila Santana
03122000,-23.6777800186,-46.636,Parque da Mooca
02520200,-23.4663699832,-46.636,Casa Verde
08062250,-23.548,-46.1193023043,Jardim São Carlos (Zona Leste)
04728000,-23.548,-46.9775525875,Jardim Caravelas
04279030,-23.2896099659,-46.3541381138,Vila Dom Pedro I
04013042,-23.321109969,-46.636,Vila Mariana
08030270,-23.0823399512,-47.1439600693,Vila Curuçá
04012140,-23.548,-46.8832059322,Vila Mariana
08253710,-23.548,-47.1842120276,Conjunto Residencial José Bonifácio
03035040,-23.6722900173,-46.7715803788,Pari
04106061,-23.548,-46.8932198281,Vila Mariana
03169040,-23.4128199824,-46.636,Mooca
04940070,-23.9064700359,-46.636,Vila Santa Lúcia
02553040,-23.4628599834,-46.636,Sítio do Morro
04016002,-23.548,-46.8837949829,Vila Mariana
05415012,-23.1450699595,-47.0755317396,Pinheiros
05686000,-23.548,-46.1661320197,Real Parque
02071003,-23.548,-46.6680052172,Vila Guilherme
04379022,-23.548,-46.932293682,Vila Santa Catarina
03170900,-23.5870600046,-46.636,Mooca
04546045,-23.548,-46.3161441977,Vila Olímpia
03261040,-23.403279978,-46.4781337785,Jardim Teresa
03551100,-23.7227800177,-46.4453431675,Cidade Patriarca
04292060,-23.8080100284,-46.636,Saúde
08285070,-23.0406699427,-46.0825846667,Cidade Líder
05131902,-23.4955215,-46.7448197,Jardim Mangalot
04740010,-23.548,-46.2931711304,Santo Amaro
03402002,-23.3861799823,-46.636,Vila Carrão
05428001,-23.548,-47.0774952522,Pinheiros
08270700,-24.0535300543,-46.0845481799,Jardim Nossa Senhora do Carmo
01126001,-23.548,-46.640417903,Bom Retiro
05519160,-23.1363399541,-47.0850547686,Jardim Trussardi
01233020,-23.54266,-46.664147,Santa Cecília
05406040,-23.548,-46.1974500115,Pinheiros
04849110,-23.8838800371,-46.636,Parque Residencial Cocaia
04509030,-23.2591899632,-46.3209547933,Vila Nova Conceição
04508001,-23.2593699661,-46.3211511475,Vila Nova Conceição
04372064,-23.4880599907,-46.636,Vila Santa Catarina
05331011,-23.548,-47.0646342602,Jaguaré
03737070,-23.7480700243,-46.417755846,Vila Buenos Aires
03178040,-23.4118299775,-46.636,Alto da Mooca
04507000,-23.548,-46.3213474954,Vila Nova Conceição
02526030,-23.630170009,-46.5463657624,Jardim São Bento
03030000,-23.6716600183,-46.7708931514,Canindé
04501003,-23.2599999637,-46.9501616267,Ibirapuera
08225000,-23.548,-47.1769470442,Vila Regina (Zona Leste)
05822020,-23.1019599509,-46.1494421884,Parque Santo Antônio
02724050,-23.4545799822,-46.636,Vila Carolina
02276130,-23.4942699925,-46.636,Guapira
05777050,-23.1083499523,-46.1564126502,Vila Nova das Belezas
08295230,-24.0568600568,-46.0809156839,Itaquera
03273500,-23.6947900166,-46.796124252,Vila Santa Clara
02764040,-23.6452000157,-46.7420295528,Parque Itaberaba
05396220,-23.9484100442,-46.1992171702,Parque dos Príncipes
05688050,-23.9790100514,-46.1658374938,Vila Morumbi
05204000,-23.1643299538,-46.2174778103,Vila Perus
08050480,-23.0769399526,-46.1221494024,Jardim das Camélias
02357070,-23.6147800098,-46.7088462287,Tremembé
04009001,-23.3218299716,-46.3892849476,Vila Mariana
04293040,-23.808100029,-46.919727215,Saúde
04515908,-23.4821199911,-46.7078644727,Indianópolis
02555050,-23.4626799837,-46.542929612,Casa Verde Alta
08090490,-24.026170053,-46.1143935321,Jardim Helena
05453902,-23.4342399846,-46.5119061563,Vila Madalena
02725050,-23.454489984,-46.5339956422,Vila Palmeiras
02929100,-23.548,-46.5141641884,Moinho Velho
02226001,-23.5038999949,-46.6841059986,Jardim Brasil (Zona Norte)
03212030,-23.548,-46.7884665629,Vila Califórnia
04286050,-23.288799968,-46.9187454633,Vila Moinho Velho
04078002,-23.6099284,-46.6553666,Planalto Paulista
08475180,-23.0120499401,-46.0513648562,Cidade Tiradentes
03532030,-23.548,-46.8246933224,Vila Nova Savoia
03322002,-23.3955399838,-46.636,Vila Gomes Cardim
04060001,-23.6085635,-46.6498797,Planalto Paulista
08210440,-24.0406600542,-46.636,Itaquera
05775200,-23.548,-46.156805353,Parque Regina
05580030,-23.548,-47.0943814393,Vila Pirajussara
05353240,-23.548,-47.0670886552,Cidade São Francisco
03689010,-23.3550399734,-46.8464882923,Jardim Nordeste
